"customer_id","rfm_score","group_name","gender","age_category","job_industry_category","wealth_segment","owns_car","address","postcode","state","past_3_years_bike_related_purchases"
1389,355,"02- Loyal","Female","Mature adults","Health","Affluent Customer","No","5586 Buena Vista Avenue",3106,"VIC",27
3108,345,"02- Loyal","Male","Mature adults","Entertainment","Mass Customer","No","1742 Scott Center",4670,"QLD",94
428,354,"02- Loyal","Female","Middle adults","Health","High Net Worth","Yes","8 Moland Pass",2065,"NSW",0
13,444,"02- Loyal","Male","Seniors","Financial Services","High Net Worth","Yes","2 Sutherland Street",3799,"VIC",38
1750,345,"02- Loyal","Male","Mature adults","Entertainment","Mass Customer","Yes","7 Laurel Avenue",2125,"NSW",14
2923,543,"02- Loyal","Female","Middle adults","","Affluent Customer","Yes","3957 American Ash Plaza",2440,"NSW",46
446,355,"02- Loyal","Female","Middle adults","IT","Affluent Customer","Yes","3 Loomis Crossing",2217,"NSW",73
894,354,"02- Loyal","Female","Middle adults","Financial Services","High Net Worth","Yes","7 Meadow Ridge Center",2165,"NSW",13
2190,355,"02- Loyal","Female","Middle adults","IT","Affluent Customer","No","4478 Banding Way",2830,"NSW",77
2590,345,"02- Loyal","Female","Mature adults","Financial Services","Affluent Customer","Yes","27 Grayhawk Alley",2102,"NSW",48
2820,345,"02- Loyal","Male","Middle adults","Manufacturing","Affluent Customer","Yes","68 Roth Crossing",2295,"NSW",44
2284,345,"02- Loyal","Female","Middle adults","Telecommunications","High Net Worth","No","10055 Old Shore Lane",3630,"VIC",83
1368,344,"02- Loyal","Female","Middle adults","Property","Mass Customer","No","3444 Scott Lane",3204,"VIC",54
2595,355,"02- Loyal","Male","Middle adults","","Affluent Customer","Yes","755 Ramsey Terrace",4152,"QLD",56
1797,355,"02- Loyal","Male","Middle adults","","Mass Customer","No","18083 Mallard Drive",3075,"VIC",49
1559,345,"02- Loyal","Male","Middle adults","Health","High Net Worth","Yes","2 Darwin Parkway",2118,"NSW",63
39,355,"02- Loyal","Male","Middle adults","Entertainment","Mass Customer","No","38726 Ilene Crossing",2212,"NSW",5
337,344,"02- Loyal","Female","Middle adults","Agriculture","High Net Worth","Yes","1 Rowland Circle",3105,"VIC",67
2281,354,"02- Loyal","Female","Young adults","","High Net Worth","Yes","33550 Spohn Terrace",3630,"VIC",56
1030,355,"02- Loyal","Female","Mature adults","Health","Mass Customer","No","4870 Shelley Alley",3225,"VIC",9
33,345,"02- Loyal","Male","Seniors","","Affluent Customer","Yes","63 Lukken Drive",2170,"NSW",44
1809,444,"02- Loyal","Female","Mature adults","Health","Mass Customer","Yes","7 Erie Court",2263,"NSW",67
2184,355,"02- Loyal","Male","Middle adults","Health","Mass Customer","No","396 Sachs Road",2147,"NSW",49
2481,444,"02- Loyal","Female","Middle adults","Manufacturing","Mass Customer","Yes","51800 Meadow Vale Point",3023,"VIC",71
2048,345,"02- Loyal","Female","Mature adults","Financial Services","High Net Worth","No","56 Sommers Point",2204,"NSW",22
921,355,"02- Loyal","Female","Middle adults","Manufacturing","Mass Customer","No","3828 Norway Maple Avenue",2027,"NSW",77
3426,344,"02- Loyal","Male","Mature adults","Entertainment","Mass Customer","No","3047 Spenser Pass",2750,"NSW",40
1345,345,"02- Loyal","Male","Mature adults","Manufacturing","Mass Customer","No","294 Lawn Junction",3677,"VIC",94
3015,355,"02- Loyal","Female","Young adults","Retail","Affluent Customer","No","2942 Swallow Trail",4214,"QLD",25
1985,543,"02- Loyal","Female","Middle adults","","Mass Customer","Yes","27 Dawn Lane",2233,"NSW",1
442,543,"02- Loyal","Male","Young adults","Financial Services","Mass Customer","No","3 Sutteridge Park",4074,"QLD",2
3224,354,"02- Loyal","Female","Young adults","Manufacturing","Affluent Customer","No","50506 Buhler Terrace",3083,"VIC",67
2351,355,"02- Loyal","Female","Young adults","Retail","Affluent Customer","Yes","866 Pennsylvania Junction",3181,"VIC",35
1282,355,"02- Loyal","Male","Middle adults","Entertainment","Affluent Customer","Yes","791 Elgar Trail",4340,"QLD",99
401,444,"02- Loyal","Female","Middle adults","Retail","Mass Customer","No","5359 Alpine Hill",2579,"NSW",56
3242,345,"02- Loyal","Female","Seniors","Manufacturing","Affluent Customer","Yes","683 Scoville Park",3168,"VIC",4
3360,354,"02- Loyal","Female","Mature adults","Health","Affluent Customer","No","435 Kennedy Circle",2173,"NSW",77
2627,444,"02- Loyal","Female","Middle adults","Retail","Mass Customer","Yes","383 Little Fleur Circle",2753,"NSW",7
941,355,"02- Loyal","Male","Young adults","Financial Services","Affluent Customer","Yes","5 Gale Street",4507,"QLD",13
935,345,"02- Loyal","Male","Young adults","","Mass Customer","Yes","33 Farwell Crossing",2575,"NSW",76
1776,344,"02- Loyal","Male","Middle adults","Financial Services","Affluent Customer","No","56 Bultman Parkway",4721,"QLD",77
1259,344,"02- Loyal","Female","Middle adults","Financial Services","Mass Customer","No","33 Bayside Way",4702,"QLD",23
3170,344,"02- Loyal","Female","Mature adults","Entertainment","Mass Customer","No","13 Marcy Alley",3138,"VIC",67
636,444,"02- Loyal","Female","Middle adults","","Mass Customer","No","8 Golf Drive",2747,"NSW",42
24,444,"02- Loyal","Female","Middle adults","Agriculture","Mass Customer","Yes","3 Cordelia Plaza",2153,"NSW",55
691,355,"02- Loyal","Male","Seniors","Financial Services","Affluent Customer","Yes","8179 Veith Pass",2577,"NSW",29
3088,543,"02- Loyal","Male","Middle adults","Retail","Affluent Customer","Yes","5 Lotheville Parkway",2760,"NSW",92
1728,344,"02- Loyal","Male","Middle adults","Financial Services","Affluent Customer","No","Pierstorff Place",2770,"NSW",41
1374,355,"02- Loyal","Male","Middle adults","Manufacturing","Mass Customer","No","393 Warrior Crossing",3190,"VIC",76
230,355,"02- Loyal","Female","Seniors","Property","High Net Worth","No","4 5th Point",2075,"NSW",74
2102,444,"02- Loyal","Male","Middle adults","","Affluent Customer","No","434 Eggendart Circle",2260,"NSW",80
3240,355,"02- Loyal","Male","Middle adults","","Mass Customer","Yes","3 Pepper Wood Point",2760,"NSW",90
1217,543,"02- Loyal","Female","Mature adults","Manufacturing","High Net Worth","No","387 Pawling Drive",2580,"NSW",67
420,354,"02- Loyal","Male","Seniors","Entertainment","High Net Worth","No","3 Oriole Place",3183,"VIC",93
2601,355,"02- Loyal","Female","Middle adults","Financial Services","Affluent Customer","No","9 Cambridge Junction",2315,"NSW",48
3055,355,"02- Loyal","Female","Young adults","","Mass Customer","Yes","99142 Eastwood Way",4870,"QLD",96
1549,543,"02- Loyal","Female","Young adults","Financial Services","Affluent Customer","Yes","46 Grim Pass",2148,"NSW",87
1887,355,"02- Loyal","Female","Mature adults","IT","Affluent Customer","Yes","72 Mandrake Court",3183,"VIC",22
2361,444,"02- Loyal","Female","Seniors","","High Net Worth","Yes","89 Pawling Court",4020,"QLD",55
1131,355,"02- Loyal","Male","Seniors","","Mass Customer","No","4284 Debra Drive",4814,"QLD",16
2847,344,"02- Loyal","Female","Middle adults","Health","Mass Customer","No","48418 Crescent Oaks Court",2770,"NSW",50
1178,355,"02- Loyal","Male","Middle adults","Health","Mass Customer","No","05 Independence Drive",2118,"NSW",1
2397,354,"02- Loyal","Male","Middle adults","Retail","Affluent Customer","Yes","44083 Village Court",2142,"NSW",33
590,355,"02- Loyal","Female","Middle adults","Health","Mass Customer","Yes","9816 Carberry Trail",2036,"NSW",85
2990,543,"02- Loyal","Male","Middle adults","Agriculture","High Net Worth","No","3 Lukken Road",2066,"NSW",65
1979,435,"02- Loyal","Male","Mature adults","Manufacturing","Mass Customer","Yes","38759 Butterfield Avenue",4305,"QLD",98
2622,444,"02- Loyal","Male","Middle adults","Financial Services","Mass Customer","No","Erie Lane",4405,"QLD",13
2027,543,"02- Loyal","Male","Mature adults","","High Net Worth","No","9670 4th Point",2065,"NSW",89
3300,444,"02- Loyal","Male","Mature adults","Retail","Mass Customer","No","8 Upham Place",2176,"NSW",47
2599,344,"02- Loyal","Female","Seniors","Manufacturing","Mass Customer","No","357 Elgar Alley",3910,"VIC",9
1527,354,"02- Loyal","Male","Young adults","Manufacturing","Mass Customer","No","83 Luster Drive",2848,"NSW",23
3371,355,"02- Loyal","Female","Middle adults","Retail","Mass Customer","No","805 Division Plaza",4165,"QLD",56
647,355,"02- Loyal","Male","Seniors","Retail","Mass Customer","Yes","678 Old Gate Pass",3171,"VIC",61
490,355,"02- Loyal","Female","Young adults","Agriculture","Mass Customer","No","8670 Pine View Street",3070,"VIC",44
11,344,"02- Loyal","Male","Seniors","Property","Mass Customer","No","93405 Ludington Park",3044,"VIC",99
1870,344,"02- Loyal","Female","Middle adults","","Affluent Customer","No","248 Bartillon Plaza",4059,"QLD",24
1947,354,"02- Loyal","Female","Mature adults","Telecommunications","Affluent Customer","Yes","4262 Melvin Avenue",2759,"NSW",66
607,355,"02- Loyal","Female","Middle adults","Health","Mass Customer","No","164 Canary Drive",2041,"NSW",55
402,345,"02- Loyal","Male","Middle adults","Retail","Affluent Customer","No","586 Miller Parkway",2835,"NSW",9
1586,444,"02- Loyal","Female","Middle adults","Manufacturing","High Net Worth","No","256 Fordem Street",2119,"NSW",47
1826,344,"02- Loyal","Male","Mature adults","Manufacturing","High Net Worth","Yes","318 Jenifer Alley",2119,"NSW",33
3478,444,"02- Loyal","Male","Middle adults","Health","Mass Customer","No","90 Westerfield Street",2880,"NSW",54
3104,344,"02- Loyal","Female","Young adults","Property","Mass Customer","Yes","9 Dryden Crossing",4118,"QLD",19
626,354,"02- Loyal","Male","Young adults","Manufacturing","Mass Customer","No","226 Rowland Street",4178,"QLD",12
1545,543,"02- Loyal","Male","Middle adults","Health","Mass Customer","Yes","8595 Ruskin Plaza",3196,"VIC",34
3445,444,"02- Loyal","Male","Mature adults","Financial Services","Affluent Customer","Yes","59531 Barnett Pass",3352,"VIC",62
2652,435,"02- Loyal","Male","Seniors","","Affluent Customer","Yes","16 Hudson Alley",2234,"NSW",96
507,344,"02- Loyal","Female","Middle adults","Health","Mass Customer","No","8739 Service Park",2250,"NSW",98
3126,345,"02- Loyal","Male","Middle adults","Financial Services","High Net Worth","No","98 Grover Street",3048,"VIC",7
1003,355,"02- Loyal","Female","Mature adults","Financial Services","High Net Worth","No","610 Lakewood Gardens Point",4078,"QLD",35
2684,355,"02- Loyal","Male","Mature adults","Health","Mass Customer","Yes","111 Hooker Avenue",4860,"QLD",96
564,532,"03- Potential Loyalist","Female","Middle adults","Retail","High Net Worth","No","19 Lakewood Gardens Way",2760,"NSW",7
1315,552,"03- Potential Loyalist","Female","Middle adults","IT","Mass Customer","Yes","55326 Fulton Hill",3931,"VIC",46
285,533,"03- Potential Loyalist","Female","Middle adults","Manufacturing","Mass Customer","No","58 Parkside Hill",2117,"NSW",3
962,542,"03- Potential Loyalist","Male","Middle adults","","High Net Worth","Yes","4 Kennedy Trail",3147,"VIC",49
1668,533,"03- Potential Loyalist","Female","Mature adults","Financial Services","Mass Customer","No","4889 Tomscot Park",2093,"NSW",75
2682,353,"03- Potential Loyalist","Female","Middle adults","Manufacturing","High Net Worth","Yes","446 Warrior Pass",4740,"QLD",54
2161,333,"03- Potential Loyalist","Male","Young adults","Financial Services","Mass Customer","No","Delladonna Parkway",3189,"VIC",35
1,553,"03- Potential Loyalist","Female","Seniors","Health","Mass Customer","Yes","60 Morning Avenue",2016,"NSW",93
1165,553,"03- Potential Loyalist","Female","Young adults","Financial Services","High Net Worth","No","11 Corscot Plaza",2710,"NSW",58
2466,431,"03- Potential Loyalist","Male","Middle adults","Entertainment","High Net Worth","No","188 Carberry Point",4650,"QLD",62
3174,432,"03- Potential Loyalist","Female","Middle adults","Financial Services","Affluent Customer","No","40 Brown Trail",2040,"NSW",67
1814,333,"03- Potential Loyalist","Female","Middle adults","Retail","Affluent Customer","No","91 Mosinee Point",2166,"NSW",33
2467,432,"03- Potential Loyalist","Female","Middle adults","Manufacturing","Affluent Customer","Yes","83 Farragut Avenue",2540,"NSW",71
673,532,"03- Potential Loyalist","Male","Middle adults","Health","Mass Customer","Yes","2836 Morning Drive",2304,"NSW",35
2954,532,"03- Potential Loyalist","Female","Middle adults","Health","Mass Customer","No","3 New Castle Terrace",3032,"VIC",23
1340,452,"03- Potential Loyalist","Male","Middle adults","","High Net Worth","No","5061 Cottonwood Trail",3765,"VIC",16
2862,532,"03- Potential Loyalist","Male","Middle adults","Financial Services","Mass Customer","No","4623 Anniversary Terrace",2031,"NSW",46
137,431,"03- Potential Loyalist","Male","Middle adults","Property","High Net Worth","No","869 Forster Circle",2112,"NSW",27
3372,433,"03- Potential Loyalist","Male","Seniors","Telecommunications","High Net Worth","No","42554 Randy Road",2047,"NSW",62
977,333,"03- Potential Loyalist","Female","Mature adults","","High Net Worth","Yes","92 Bunker Hill Trail",2558,"NSW",65
2282,433,"03- Potential Loyalist","Male","Seniors","Financial Services","Affluent Customer","Yes","953 Del Sol Point",3630,"VIC",81
429,452,"03- Potential Loyalist","Female","Middle adults","IT","High Net Worth","Yes","25386 Fallview Place",2340,"NSW",7
321,532,"03- Potential Loyalist","Female","Middle adults","","Mass Customer","No","41 Spaight Road",4503,"QLD",58
3302,423,"03- Potential Loyalist","Male","Seniors","Financial Services","Affluent Customer","No","6406 Parkside Hill",2017,"NSW",17
2681,333,"03- Potential Loyalist","Female","Middle adults","Manufacturing","Affluent Customer","Yes","53485 Sycamore Junction",3192,"VIC",78
3455,532,"03- Potential Loyalist","Male","Seniors","","Mass Customer","Yes","757 Debs Avenue",4670,"QLD",29
1697,433,"03- Potential Loyalist","Female","Middle adults","Health","Mass Customer","Yes","9037 Norway Maple Junction",2087,"NSW",44
2875,323,"03- Potential Loyalist","Male","Young adults","Financial Services","High Net Worth","No","2241 Bonner Trail",4221,"QLD",71
1624,532,"03- Potential Loyalist","Male","Middle adults","Financial Services","Mass Customer","Yes","718 Colorado Court",2220,"NSW",18
821,433,"03- Potential Loyalist","Male","Middle adults","Financial Services","Mass Customer","Yes","59000 American Center",2530,"NSW",41
1986,333,"03- Potential Loyalist","Female","Middle adults","Retail","Mass Customer","No","366 International Way",2170,"NSW",53
1767,533,"03- Potential Loyalist","Female","Mature adults","Manufacturing","Affluent Customer","Yes","3 Nevada Road",4215,"QLD",28
2624,432,"03- Potential Loyalist","Male","Mature adults","Retail","Mass Customer","Yes","8 Lake View Way",3977,"VIC",37
717,432,"03- Potential Loyalist","Male","Middle adults","Manufacturing","Mass Customer","Yes","37 Banding Avenue",2567,"NSW",65
2251,442,"03- Potential Loyalist","Male","Mature adults","Property","High Net Worth","No","81 Forest Dale Center",3555,"VIC",68
2366,433,"03- Potential Loyalist","Female","Middle adults","Health","Mass Customer","Yes","33 Prentice Street",2300,"NSW",51
937,423,"03- Potential Loyalist","Male","Middle adults","Manufacturing","Affluent Customer","No","8882 Valley Edge Junction",2145,"NSW",65
1913,353,"03- Potential Loyalist","Female","Middle adults","Health","Mass Customer","Yes","81856 Express Lane",2299,"NSW",36
1733,333,"03- Potential Loyalist","Male","Middle adults","Financial Services","High Net Worth","No","7962 Dottie Park",2284,"NSW",10
3034,323,"03- Potential Loyalist","Female","Seniors","Manufacturing","Mass Customer","Yes","638 Browning Terrace",3079,"VIC",54
2448,533,"03- Potential Loyalist","Female","Young adults","Property","High Net Worth","No","11 Dunning Pass",2219,"NSW",5
2392,431,"03- Potential Loyalist","Female","Young adults","Manufacturing","Affluent Customer","No","69810 Westridge Avenue",2573,"NSW",48
759,453,"03- Potential Loyalist","Male","Mature adults","Health","High Net Worth","No","4 Vahlen Junction",2227,"NSW",89
984,352,"03- Potential Loyalist","Male","Seniors","Manufacturing","Affluent Customer","No","7380 Canary Pass",3111,"VIC",89
1052,533,"03- Potential Loyalist","Female","Middle adults","Financial Services","High Net Worth","No","6 Declaration Hill",3184,"VIC",31
777,433,"03- Potential Loyalist","Male","Young adults","Financial Services","High Net Worth","No","6 Melody Trail",2145,"NSW",2
72,423,"03- Potential Loyalist","Male","Middle adults","Manufacturing","Affluent Customer","Yes","29466 Hanson Pass",4208,"QLD",93
2672,452,"03- Potential Loyalist","Male","Middle adults","Health","Affluent Customer","No","8 Eagle Crest Circle",2137,"NSW",21
1878,433,"03- Potential Loyalist","Male","Seniors","Health","Affluent Customer","No","4 Bartelt Hill",4510,"QLD",6
1861,433,"03- Potential Loyalist","Female","Mature adults","Manufacturing","Mass Customer","Yes","7939 Toban Crossing",2770,"NSW",26
2803,433,"03- Potential Loyalist","Female","Middle adults","Retail","Mass Customer","Yes","53245 Mesta Street",3207,"VIC",95
1688,342,"03- Potential Loyalist","Female","Middle adults","","Mass Customer","No","72 Mosinee Court",3146,"VIC",80
517,533,"03- Potential Loyalist","Female","Middle adults","Property","Mass Customer","Yes","590 Hayes Court",2027,"NSW",73
156,433,"03- Potential Loyalist","Female","Middle adults","Financial Services","Mass Customer","Yes","9 Huxley Circle",3191,"VIC",23
666,333,"03- Potential Loyalist","Female","Middle adults","Health","High Net Worth","Yes","25 Mesta Plaza",3975,"VIC",82
1581,353,"03- Potential Loyalist","Female","Middle adults","Agriculture","Mass Customer","No","45314 Pepper Wood Junction",2251,"NSW",26
1047,352,"03- Potential Loyalist","Male","Middle adults","Financial Services","Affluent Customer","No","6 Pawling Trail",2871,"NSW",39
2382,341,"03- Potential Loyalist","Male","Middle adults","Retail","Mass Customer","Yes","3 Riverside Drive",4034,"QLD",79
350,531,"03- Potential Loyalist","Female","Middle adults","Health","Mass Customer","Yes","1826 Hazelcrest Park",3087,"VIC",47
1153,433,"03- Potential Loyalist","Female","Young adults","Health","Mass Customer","Yes","84 Monument Terrace",4127,"QLD",53
874,353,"03- Potential Loyalist","Male","Young adults","Health","Mass Customer","Yes","2 School Street",2010,"NSW",78
1467,542,"03- Potential Loyalist","Female","Middle adults","Manufacturing","Mass Customer","Yes","11606 Myrtle Street",2207,"NSW",1
1384,333,"03- Potential Loyalist","Female","Young adults","Manufacturing","Mass Customer","No","6837 West Pass",4119,"QLD",48
1409,433,"03- Potential Loyalist","Female","Young adults","","Mass Customer","No","11207 Lukken Center",3500,"VIC",69
2363,333,"03- Potential Loyalist","Male","Middle adults","Entertainment","Mass Customer","Yes","17123 Northport Circle",4223,"QLD",92
3325,333,"03- Potential Loyalist","Male","Young adults","Manufacturing","High Net Worth","No","421 Anthes Court",2870,"NSW",80
3133,532,"03- Potential Loyalist","Female","Young adults","Manufacturing","Mass Customer","No","21 2nd Pass",2566,"NSW",89
2325,533,"03- Potential Loyalist","Male","Mature adults","Retail","High Net Worth","Yes","92 Schlimgen Hill",3023,"VIC",50
3314,333,"03- Potential Loyalist","Female","Middle adults","Financial Services","Mass Customer","Yes","257 Ruskin Crossing",2200,"NSW",50
1191,351,"03- Potential Loyalist","Female","Young adults","","Mass Customer","Yes","135 Crest Line Drive",2044,"NSW",20
1934,533,"03- Potential Loyalist","Male","Mature adults","","Affluent Customer","Yes","64610 Sachtjen Center",2575,"NSW",70
2526,333,"03- Potential Loyalist","Male","Middle adults","Manufacturing","Mass Customer","No","283 Claremont Hill",2138,"NSW",89
843,532,"03- Potential Loyalist","Male","Young adults","Manufacturing","Affluent Customer","Yes","71801 Grover Point",2166,"NSW",80
2009,552,"03- Potential Loyalist","Female","Mature adults","Health","Affluent Customer","Yes","6466 Troy Street",2763,"NSW",19
3158,433,"03- Potential Loyalist","Male","Middle adults","Telecommunications","Mass Customer","Yes","64 Quincy Alley",4170,"QLD",27
3042,532,"03- Potential Loyalist","Male","Middle adults","Property","High Net Worth","Yes","5649 Crest Line Place",4455,"QLD",76
437,333,"03- Potential Loyalist","Male","Middle adults","Manufacturing","Affluent Customer","Yes","91 Porter Pass",3064,"VIC",24
1580,353,"03- Potential Loyalist","Male","Middle adults","Retail","High Net Worth","No","3384 Nelson Circle",4227,"QLD",23
3219,452,"03- Potential Loyalist","Female","Young adults","Financial Services","Mass Customer","No","423 Mcbride Place",2477,"NSW",94
3238,432,"03- Potential Loyalist","Male","Middle adults","Retail","Mass Customer","No","8 Rockefeller Lane",2306,"NSW",23
186,432,"03- Potential Loyalist","Female","Middle adults","Financial Services","Mass Customer","No","59 Brentwood Road",4560,"QLD",46
1650,532,"03- Potential Loyalist","Female","Middle adults","","High Net Worth","No","5274 Lindbergh Alley",4217,"QLD",44
1026,431,"03- Potential Loyalist","Male","Young adults","Financial Services","Affluent Customer","No","66 Hudson Crossing",2153,"NSW",66
203,531,"03- Potential Loyalist","Male","Mature adults","Agriculture","Mass Customer","Yes","2 Gina Junction",2085,"NSW",71
1156,323,"03- Potential Loyalist","Female","Young adults","Agriculture","Mass Customer","Yes","98 Veith Hill",4510,"QLD",22
3152,532,"03- Potential Loyalist","Female","Young adults","Financial Services","High Net Worth","Yes","250 Onsgard Center",4034,"QLD",6
3331,333,"03- Potential Loyalist","Female","Middle adults","Financial Services","Mass Customer","No","11 Hermina Junction",3219,"VIC",18
1229,453,"03- Potential Loyalist","Male","Young adults","Manufacturing","Affluent Customer","Yes","7929 Grasskamp Trail",2119,"NSW",38
140,533,"03- Potential Loyalist","Male","Young adults","Manufacturing","Mass Customer","No","829 Washington Crossing",3186,"VIC",9
940,323,"03- Potential Loyalist","Female","Middle adults","Manufacturing","Mass Customer","No","54905 Anniversary Pass",4570,"QLD",3
653,333,"03- Potential Loyalist","Male","Mature adults","Financial Services","Affluent Customer","Yes","67 Aberg Hill",2519,"NSW",68
2958,542,"03- Potential Loyalist","Male","Middle adults","Manufacturing","Affluent Customer","Yes","337 Brentwood Pass",2529,"NSW",10
2997,432,"03- Potential Loyalist","Female","Middle adults","Health","Affluent Customer","No","9 Texas Plaza",4285,"QLD",57
2969,533,"03- Potential Loyalist","Male","Middle adults","","Mass Customer","Yes","22239 Waubesa Way",2763,"NSW",12
3263,431,"03- Potential Loyalist","Female","Middle adults","Manufacturing","Affluent Customer","No","15566 Waxwing Place",2135,"NSW",37
850,353,"03- Potential Loyalist","Male","Young adults","Health","Mass Customer","No","36 Kedzie Terrace",2163,"NSW",79
1314,423,"03- Potential Loyalist","Female","Middle adults","Health","Mass Customer","Yes","210 Esch Park",2452,"NSW",25
587,333,"03- Potential Loyalist","Male","Mature adults","Health","Mass Customer","Yes","1192 Declaration Hill",3207,"VIC",43
3303,433,"03- Potential Loyalist","Male","Mature adults","Telecommunications","Affluent Customer","Yes","5 Larry Terrace",3130,"VIC",51
1413,533,"03- Potential Loyalist","Female","Young adults","Financial Services","Mass Customer","No","967 Farmco Road",2880,"NSW",47
2645,431,"03- Potential Loyalist","Male","Young adults","IT","High Net Worth","Yes","78 Shasta Place",2135,"NSW",20
1532,533,"03- Potential Loyalist","Female","Middle adults","Financial Services","Mass Customer","Yes","305 Vera Lane",2165,"NSW",27
1864,453,"03- Potential Loyalist","Female","Mature adults","Retail","Mass Customer","No","3007 Summer Ridge Street",4511,"QLD",45
529,532,"03- Potential Loyalist","Male","Young adults","Retail","Affluent Customer","Yes","66834 Melby Way",2160,"NSW",18
2349,333,"03- Potential Loyalist","Female","Middle adults","Telecommunications","High Net Worth","No","99 Eastlawn Way",2360,"NSW",23
523,433,"03- Potential Loyalist","Female","Middle adults","Financial Services","Affluent Customer","Yes","62 Northport Lane",2049,"NSW",44
2677,432,"03- Potential Loyalist","Male","Seniors","Financial Services","Mass Customer","No","336 Fordem Trail",2088,"NSW",34
1944,531,"03- Potential Loyalist","Male","Middle adults","Agriculture","High Net Worth","Yes","9525 Johnson Place",3190,"VIC",73
2732,453,"03- Potential Loyalist","Female","Mature adults","Health","Mass Customer","No","5705 Spaight Place",3067,"VIC",36
1122,433,"03- Potential Loyalist","Female","Middle adults","","Mass Customer","No","4079 Lindbergh Center",3021,"VIC",59
3020,453,"03- Potential Loyalist","Male","Mature adults","Manufacturing","High Net Worth","Yes","2 Scott Pass",4870,"QLD",13
2952,433,"03- Potential Loyalist","Female","Middle adults","Manufacturing","High Net Worth","Yes","10 Kensington Avenue",2117,"NSW",28
701,432,"03- Potential Loyalist","Male","Seniors","Health","Mass Customer","Yes","537 Packers Street",4562,"QLD",18
2685,333,"03- Potential Loyalist","Female","Middle adults","","Mass Customer","No","51 Dixon Court",2570,"NSW",42
1405,352,"03- Potential Loyalist","Female","Seniors","Manufacturing","High Net Worth","Yes","70 Shelley Terrace",3020,"VIC",52
2995,533,"03- Potential Loyalist","Male","Young adults","Health","Mass Customer","Yes","24 Old Shore Crossing",2250,"NSW",60
397,333,"03- Potential Loyalist","Female","Middle adults","Financial Services","Affluent Customer","Yes","5 Florence Hill",4124,"QLD",86
2485,532,"03- Potential Loyalist","Male","Seniors","","Mass Customer","Yes","1 Forster Junction",2880,"NSW",93
2444,323,"03- Potential Loyalist","Male","Middle adults","Manufacturing","High Net Worth","No","8 Superior Court",3174,"VIC",22
2693,533,"03- Potential Loyalist","Male","Mature adults","Health","High Net Worth","Yes","3 Old Shore Terrace",4078,"QLD",91
3082,432,"03- Potential Loyalist","Male","Young adults","Manufacturing","Mass Customer","Yes","837 Elmside Center",2761,"NSW",68
1822,531,"03- Potential Loyalist","Female","Mature adults","Financial Services","Mass Customer","No","4365 Basil Junction",2539,"NSW",67
1524,353,"03- Potential Loyalist","Female","Middle adults","Financial Services","Mass Customer","Yes","534 Bartelt Trail",2760,"NSW",7
408,433,"03- Potential Loyalist","Male","Young adults","Financial Services","Affluent Customer","No","981 West Way",3133,"VIC",79
795,433,"03- Potential Loyalist","Female","Middle adults","Financial Services","High Net Worth","No","866 Rockefeller Junction",2171,"NSW",35
3147,531,"03- Potential Loyalist","Female","Middle adults","Retail","Affluent Customer","Yes","502 John Wall Pass",3199,"VIC",21
661,333,"03- Potential Loyalist","Female","Middle adults","IT","High Net Worth","No","30274 Graedel Way",2577,"NSW",35
884,533,"03- Potential Loyalist","Male","Middle adults","Property","Mass Customer","No","6419 Dayton Junction",3191,"VIC",11
1702,432,"03- Potential Loyalist","Male","Seniors","Health","Mass Customer","No","51 Hollow Ridge Terrace",2768,"NSW",14
1761,423,"03- Potential Loyalist","Female","Middle adults","Manufacturing","Mass Customer","Yes","2 Portage Avenue",2170,"NSW",96
2098,532,"03- Potential Loyalist","Female","Middle adults","Health","High Net Worth","No","794 Kennedy Court",4740,"QLD",82
338,542,"03- Potential Loyalist","Female","Seniors","Health","Mass Customer","No","7 Arapahoe Pass",3101,"VIC",33
625,432,"03- Potential Loyalist","Female","Middle adults","Entertainment","High Net Worth","Yes","8 Melrose Road",4116,"QLD",33
149,432,"03- Potential Loyalist","Female","Young adults","Health","Mass Customer","Yes","939 Coleman Pass",4509,"QLD",41
3448,533,"03- Potential Loyalist","Male","Middle adults","Financial Services","High Net Worth","No","6691 Lindbergh Drive",2147,"NSW",26
398,541,"03- Potential Loyalist","Female","Middle adults","Retail","Affluent Customer","No","95 Prairieview Circle",3191,"VIC",20
1421,333,"03- Potential Loyalist","Female","Seniors","Property","Mass Customer","No","2 Alpine Circle",2765,"NSW",74
2198,423,"03- Potential Loyalist","Male","Young adults","Property","Affluent Customer","Yes","6631 Farragut Terrace",2148,"NSW",1
2378,533,"03- Potential Loyalist","Female","Young adults","Manufacturing","Affluent Customer","No","51 Leroy Place",2065,"NSW",41
1402,353,"03- Potential Loyalist","Male","Young adults","Telecommunications","Mass Customer","No","42829 Charing Cross Road",3107,"VIC",58
859,432,"03- Potential Loyalist","Female","Middle adults","Financial Services","Affluent Customer","Yes","6 Harper Lane",2150,"NSW",53
3393,532,"03- Potential Loyalist","Female","Seniors","Retail","Mass Customer","Yes","Weeping Birch Plaza",2093,"NSW",23
76,553,"03- Potential Loyalist","Female","Middle adults","Retail","High Net Worth","Yes","439 Ridgeway Court",4213,"QLD",20
17,532,"03- Potential Loyalist","Male","Mature adults","","Affluent Customer","Yes","82391 Kensington Lane",3058,"VIC",57
